cluster_id,analysis_order,reference,treatment,correctness,execution_class
24e69336a232465999014a44a9446908,41,BASE,T0_OFF,true,primary
24e69336a232465999014a44a9446908,41,BASE,T1_SILENT_CHECK,true,primary
24e69336a232465999014a44a9446908,41,MASK_SENTINEL,T0_OFF,true,primary
24e69336a232465999014a44a9446908,41,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
24e69336a232465999014a44a9446908,41,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
24e69336a232465999014a44a9446908,41,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
24e69336a232465999014a44a9446908,41,BASE,T0_OFF,true,integrity_duplicate
24e69336a232465999014a44a9446908,41,BASE,T1_SILENT_CHECK,true,integrity_duplicate
24e69336a232465999014a44a9446908,41,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
24e69336a232465999014a44a9446908,41,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
24e69336a232465999014a44a9446908,41,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
24e69336a232465999014a44a9446908,41,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,BASE,T0_OFF,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,BASE,T1_SILENT_CHECK,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,MASK_SENTINEL,T0_OFF,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
e536cef15638864b0c2a4cdcf3def0ac,279,BASE,T0_OFF,false,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,BASE,T1_SILENT_CHECK,false,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
e536cef15638864b0c2a4cdcf3def0ac,279,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
6478a39719672a8a1a4ebe2dd799506b,114,BASE,T0_OFF,true,primary
6478a39719672a8a1a4ebe2dd799506b,114,BASE,T1_SILENT_CHECK,true,primary
6478a39719672a8a1a4ebe2dd799506b,114,MASK_SENTINEL,T0_OFF,true,primary
6478a39719672a8a1a4ebe2dd799506b,114,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
6478a39719672a8a1a4ebe2dd799506b,114,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
6478a39719672a8a1a4ebe2dd799506b,114,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
497a7f9a123e0f46001ebbcd4740b775,117,BASE,T0_OFF,true,primary
497a7f9a123e0f46001ebbcd4740b775,117,BASE,T1_SILENT_CHECK,false,primary
497a7f9a123e0f46001ebbcd4740b775,117,MASK_SENTINEL,T0_OFF,true,primary
497a7f9a123e0f46001ebbcd4740b775,117,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
497a7f9a123e0f46001ebbcd4740b775,117,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
497a7f9a123e0f46001ebbcd4740b775,117,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6c6462cd00b3f7998f55146c4d32541d,167,BASE,T0_OFF,false,primary
6c6462cd00b3f7998f55146c4d32541d,167,BASE,T1_SILENT_CHECK,true,primary
6c6462cd00b3f7998f55146c4d32541d,167,MASK_SENTINEL,T0_OFF,true,primary
6c6462cd00b3f7998f55146c4d32541d,167,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
6c6462cd00b3f7998f55146c4d32541d,167,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
6c6462cd00b3f7998f55146c4d32541d,167,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
ecabbb288528c6007713ae4785ef1287,97,BASE,T0_OFF,true,primary
ecabbb288528c6007713ae4785ef1287,97,BASE,T1_SILENT_CHECK,true,primary
ecabbb288528c6007713ae4785ef1287,97,MASK_SENTINEL,T0_OFF,true,primary
ecabbb288528c6007713ae4785ef1287,97,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
ecabbb288528c6007713ae4785ef1287,97,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
ecabbb288528c6007713ae4785ef1287,97,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,BASE,T0_OFF,false,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,BASE,T1_SILENT_CHECK,true,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,MASK_SENTINEL,T0_OFF,false,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
e48297d7c7410f86bbe74f3e200bfbcd,198,BASE,T0_OFF,false,integrity_duplicate
e48297d7c7410f86bbe74f3e200bfbcd,198,BASE,T1_SILENT_CHECK,true,integrity_duplicate
e48297d7c7410f86bbe74f3e200bfbcd,198,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
e48297d7c7410f86bbe74f3e200bfbcd,198,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
e48297d7c7410f86bbe74f3e200bfbcd,198,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
e48297d7c7410f86bbe74f3e200bfbcd,198,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
3773136eb585f0325f96e40599eb01f1,79,BASE,T0_OFF,true,primary
3773136eb585f0325f96e40599eb01f1,79,BASE,T1_SILENT_CHECK,true,primary
3773136eb585f0325f96e40599eb01f1,79,MASK_SENTINEL,T0_OFF,true,primary
3773136eb585f0325f96e40599eb01f1,79,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
3773136eb585f0325f96e40599eb01f1,79,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
3773136eb585f0325f96e40599eb01f1,79,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
4047240929d907bb0e165d3907a8ff89,91,BASE,T0_OFF,true,primary
4047240929d907bb0e165d3907a8ff89,91,BASE,T1_SILENT_CHECK,false,primary
4047240929d907bb0e165d3907a8ff89,91,MASK_SENTINEL,T0_OFF,true,primary
4047240929d907bb0e165d3907a8ff89,91,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
4047240929d907bb0e165d3907a8ff89,91,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
4047240929d907bb0e165d3907a8ff89,91,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
4047240929d907bb0e165d3907a8ff89,91,BASE,T0_OFF,true,integrity_duplicate
4047240929d907bb0e165d3907a8ff89,91,BASE,T1_SILENT_CHECK,false,integrity_duplicate
4047240929d907bb0e165d3907a8ff89,91,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
4047240929d907bb0e165d3907a8ff89,91,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
4047240929d907bb0e165d3907a8ff89,91,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
4047240929d907bb0e165d3907a8ff89,91,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,BASE,T0_OFF,true,primary
b6bb8525aa6caa4bb721aa432f666805,196,BASE,T1_SILENT_CHECK,true,primary
b6bb8525aa6caa4bb721aa432f666805,196,MASK_SENTINEL,T0_OFF,true,primary
b6bb8525aa6caa4bb721aa432f666805,196,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
b6bb8525aa6caa4bb721aa432f666805,196,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
b6bb8525aa6caa4bb721aa432f666805,196,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
b6bb8525aa6caa4bb721aa432f666805,196,BASE,T0_OFF,true,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,BASE,T1_SILENT_CHECK,true,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
b6bb8525aa6caa4bb721aa432f666805,196,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
89bb5f0a1cb47d410813070df39e816f,154,BASE,T0_OFF,false,primary
89bb5f0a1cb47d410813070df39e816f,154,BASE,T1_SILENT_CHECK,false,primary
89bb5f0a1cb47d410813070df39e816f,154,MASK_SENTINEL,T0_OFF,false,primary
89bb5f0a1cb47d410813070df39e816f,154,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
89bb5f0a1cb47d410813070df39e816f,154,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
89bb5f0a1cb47d410813070df39e816f,154,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,BASE,T0_OFF,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,BASE,T1_SILENT_CHECK,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,MASK_SENTINEL,T0_OFF,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
d517d0e671c2e4e8fe05c54fa3fc70e5,268,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,BASE,T0_OFF,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,BASE,T1_SILENT_CHECK,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,MASK_SENTINEL,T0_OFF,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
4ac7643428ae13f4eb2686f7f41b1b5c,73,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
fb17865eb88548a175d0374206fe3acf,288,BASE,T0_OFF,true,primary
fb17865eb88548a175d0374206fe3acf,288,BASE,T1_SILENT_CHECK,true,primary
fb17865eb88548a175d0374206fe3acf,288,MASK_SENTINEL,T0_OFF,true,primary
fb17865eb88548a175d0374206fe3acf,288,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
fb17865eb88548a175d0374206fe3acf,288,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
fb17865eb88548a175d0374206fe3acf,288,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
fb17865eb88548a175d0374206fe3acf,288,BASE,T0_OFF,true,integrity_duplicate
fb17865eb88548a175d0374206fe3acf,288,BASE,T1_SILENT_CHECK,true,integrity_duplicate
fb17865eb88548a175d0374206fe3acf,288,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
fb17865eb88548a175d0374206fe3acf,288,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
fb17865eb88548a175d0374206fe3acf,288,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
fb17865eb88548a175d0374206fe3acf,288,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
86f2ebabaf0712e7d0eda48b49445791,147,BASE,T0_OFF,false,primary
86f2ebabaf0712e7d0eda48b49445791,147,BASE,T1_SILENT_CHECK,false,primary
86f2ebabaf0712e7d0eda48b49445791,147,MASK_SENTINEL,T0_OFF,false,primary
86f2ebabaf0712e7d0eda48b49445791,147,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
86f2ebabaf0712e7d0eda48b49445791,147,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
86f2ebabaf0712e7d0eda48b49445791,147,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
1abeb62e0fc330422f0f13375b69046e,40,BASE,T0_OFF,false,primary
1abeb62e0fc330422f0f13375b69046e,40,BASE,T1_SILENT_CHECK,false,primary
1abeb62e0fc330422f0f13375b69046e,40,MASK_SENTINEL,T0_OFF,false,primary
1abeb62e0fc330422f0f13375b69046e,40,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
1abeb62e0fc330422f0f13375b69046e,40,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
1abeb62e0fc330422f0f13375b69046e,40,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,BASE,T0_OFF,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,BASE,T1_SILENT_CHECK,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,MASK_SENTINEL,T0_OFF,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
571775fa1447b3bacd14d6a2f787ed9f,77,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
59cd4210d16e85a208da9fb1f4399b24,105,BASE,T0_OFF,true,primary
59cd4210d16e85a208da9fb1f4399b24,105,BASE,T1_SILENT_CHECK,true,primary
59cd4210d16e85a208da9fb1f4399b24,105,MASK_SENTINEL,T0_OFF,true,primary
59cd4210d16e85a208da9fb1f4399b24,105,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
59cd4210d16e85a208da9fb1f4399b24,105,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
59cd4210d16e85a208da9fb1f4399b24,105,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
61fa214cf7233192f6388a10e53d79ba,30,BASE,T0_OFF,true,primary
61fa214cf7233192f6388a10e53d79ba,30,BASE,T1_SILENT_CHECK,true,primary
61fa214cf7233192f6388a10e53d79ba,30,MASK_SENTINEL,T0_OFF,true,primary
61fa214cf7233192f6388a10e53d79ba,30,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
61fa214cf7233192f6388a10e53d79ba,30,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
61fa214cf7233192f6388a10e53d79ba,30,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
c3bd501df119959b790914a29b0c88dd,230,BASE,T0_OFF,false,primary
c3bd501df119959b790914a29b0c88dd,230,BASE,T1_SILENT_CHECK,false,primary
c3bd501df119959b790914a29b0c88dd,230,MASK_SENTINEL,T0_OFF,false,primary
c3bd501df119959b790914a29b0c88dd,230,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c3bd501df119959b790914a29b0c88dd,230,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
c3bd501df119959b790914a29b0c88dd,230,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,BASE,T0_OFF,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,BASE,T1_SILENT_CHECK,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,MASK_SENTINEL,T0_OFF,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
5f189c5e9942f603a48d19c4cd57a50e,81,BASE,T0_OFF,false,integrity_duplicate
5f189c5e9942f603a48d19c4cd57a50e,81,BASE,T1_SILENT_CHECK,false,integrity_duplicate
5f189c5e9942f603a48d19c4cd57a50e,81,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
5f189c5e9942f603a48d19c4cd57a50e,81,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
5f189c5e9942f603a48d19c4cd57a50e,81,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
5f189c5e9942f603a48d19c4cd57a50e,81,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
546e6900e3eee837339c7ec052d7cf03,95,BASE,T0_OFF,true,primary
546e6900e3eee837339c7ec052d7cf03,95,BASE,T1_SILENT_CHECK,true,primary
546e6900e3eee837339c7ec052d7cf03,95,MASK_SENTINEL,T0_OFF,true,primary
546e6900e3eee837339c7ec052d7cf03,95,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
546e6900e3eee837339c7ec052d7cf03,95,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
546e6900e3eee837339c7ec052d7cf03,95,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
5c5583f67d5307af134784c9d5508707,109,BASE,T0_OFF,true,primary
5c5583f67d5307af134784c9d5508707,109,BASE,T1_SILENT_CHECK,true,primary
5c5583f67d5307af134784c9d5508707,109,MASK_SENTINEL,T0_OFF,true,primary
5c5583f67d5307af134784c9d5508707,109,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
5c5583f67d5307af134784c9d5508707,109,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
5c5583f67d5307af134784c9d5508707,109,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
5c5583f67d5307af134784c9d5508707,109,BASE,T0_OFF,true,integrity_duplicate
5c5583f67d5307af134784c9d5508707,109,BASE,T1_SILENT_CHECK,true,integrity_duplicate
5c5583f67d5307af134784c9d5508707,109,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
5c5583f67d5307af134784c9d5508707,109,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
5c5583f67d5307af134784c9d5508707,109,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
5c5583f67d5307af134784c9d5508707,109,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
89e261effe995378f1daa27fae848fa3,153,BASE,T0_OFF,true,primary
89e261effe995378f1daa27fae848fa3,153,BASE,T1_SILENT_CHECK,true,primary
89e261effe995378f1daa27fae848fa3,153,MASK_SENTINEL,T0_OFF,true,primary
89e261effe995378f1daa27fae848fa3,153,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
89e261effe995378f1daa27fae848fa3,153,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
89e261effe995378f1daa27fae848fa3,153,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
7157c82ed179e2a59da28c80125e218f,253,BASE,T0_OFF,true,primary
7157c82ed179e2a59da28c80125e218f,253,BASE,T1_SILENT_CHECK,false,primary
7157c82ed179e2a59da28c80125e218f,253,MASK_SENTINEL,T0_OFF,false,primary
7157c82ed179e2a59da28c80125e218f,253,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
7157c82ed179e2a59da28c80125e218f,253,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
7157c82ed179e2a59da28c80125e218f,253,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
af93577486654debed820e504404a2be,197,BASE,T0_OFF,true,primary
af93577486654debed820e504404a2be,197,BASE,T1_SILENT_CHECK,false,primary
af93577486654debed820e504404a2be,197,MASK_SENTINEL,T0_OFF,true,primary
af93577486654debed820e504404a2be,197,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
af93577486654debed820e504404a2be,197,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
af93577486654debed820e504404a2be,197,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
af93577486654debed820e504404a2be,197,BASE,T0_OFF,true,integrity_duplicate
af93577486654debed820e504404a2be,197,BASE,T1_SILENT_CHECK,false,integrity_duplicate
af93577486654debed820e504404a2be,197,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
af93577486654debed820e504404a2be,197,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
af93577486654debed820e504404a2be,197,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
af93577486654debed820e504404a2be,197,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
433b10000536931e72e5775615e3ed20,83,BASE,T0_OFF,true,primary
433b10000536931e72e5775615e3ed20,83,BASE,T1_SILENT_CHECK,true,primary
433b10000536931e72e5775615e3ed20,83,MASK_SENTINEL,T0_OFF,true,primary
433b10000536931e72e5775615e3ed20,83,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
433b10000536931e72e5775615e3ed20,83,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
433b10000536931e72e5775615e3ed20,83,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
bbefebe0885e1619c8632704b043a513,215,BASE,T0_OFF,true,primary
bbefebe0885e1619c8632704b043a513,215,BASE,T1_SILENT_CHECK,false,primary
bbefebe0885e1619c8632704b043a513,215,MASK_SENTINEL,T0_OFF,true,primary
bbefebe0885e1619c8632704b043a513,215,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
bbefebe0885e1619c8632704b043a513,215,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
bbefebe0885e1619c8632704b043a513,215,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
2d333ba89b9028163389324be1237ff2,119,BASE,T0_OFF,true,primary
2d333ba89b9028163389324be1237ff2,119,BASE,T1_SILENT_CHECK,false,primary
2d333ba89b9028163389324be1237ff2,119,MASK_SENTINEL,T0_OFF,true,primary
2d333ba89b9028163389324be1237ff2,119,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
2d333ba89b9028163389324be1237ff2,119,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
2d333ba89b9028163389324be1237ff2,119,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
e796813ab7289b64dc6e8888045463bf,280,BASE,T0_OFF,false,primary
e796813ab7289b64dc6e8888045463bf,280,BASE,T1_SILENT_CHECK,false,primary
e796813ab7289b64dc6e8888045463bf,280,MASK_SENTINEL,T0_OFF,false,primary
e796813ab7289b64dc6e8888045463bf,280,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
e796813ab7289b64dc6e8888045463bf,280,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
e796813ab7289b64dc6e8888045463bf,280,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
3cf65d859cc193e57a397ac39992e756,61,BASE,T0_OFF,false,primary
3cf65d859cc193e57a397ac39992e756,61,BASE,T1_SILENT_CHECK,false,primary
3cf65d859cc193e57a397ac39992e756,61,MASK_SENTINEL,T0_OFF,false,primary
3cf65d859cc193e57a397ac39992e756,61,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
3cf65d859cc193e57a397ac39992e756,61,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
3cf65d859cc193e57a397ac39992e756,61,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
3cf65d859cc193e57a397ac39992e756,61,BASE,T0_OFF,false,integrity_duplicate
3cf65d859cc193e57a397ac39992e756,61,BASE,T1_SILENT_CHECK,false,integrity_duplicate
3cf65d859cc193e57a397ac39992e756,61,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
3cf65d859cc193e57a397ac39992e756,61,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
3cf65d859cc193e57a397ac39992e756,61,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
3cf65d859cc193e57a397ac39992e756,61,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,BASE,T0_OFF,true,primary
57396c908e1c13889ec75d21bf112e40,104,BASE,T1_SILENT_CHECK,true,primary
57396c908e1c13889ec75d21bf112e40,104,MASK_SENTINEL,T0_OFF,true,primary
57396c908e1c13889ec75d21bf112e40,104,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
57396c908e1c13889ec75d21bf112e40,104,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
57396c908e1c13889ec75d21bf112e40,104,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
57396c908e1c13889ec75d21bf112e40,104,BASE,T0_OFF,true,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,BASE,T1_SILENT_CHECK,true,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
57396c908e1c13889ec75d21bf112e40,104,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
f559a32c25c60e341b4686a7a99942ca,290,BASE,T0_OFF,false,primary
f559a32c25c60e341b4686a7a99942ca,290,BASE,T1_SILENT_CHECK,false,primary
f559a32c25c60e341b4686a7a99942ca,290,MASK_SENTINEL,T0_OFF,false,primary
f559a32c25c60e341b4686a7a99942ca,290,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
f559a32c25c60e341b4686a7a99942ca,290,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
f559a32c25c60e341b4686a7a99942ca,290,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
4fb4506089e2221fa25c2e89f5d7854c,75,BASE,T0_OFF,false,primary
4fb4506089e2221fa25c2e89f5d7854c,75,BASE,T1_SILENT_CHECK,false,primary
4fb4506089e2221fa25c2e89f5d7854c,75,MASK_SENTINEL,T0_OFF,false,primary
4fb4506089e2221fa25c2e89f5d7854c,75,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
