cluster_id,analysis_order,reference_id,treatment_id,execution_class,strict_correct,semantic_correct,semantic_determinate,output_tokens,finish_reason
c36dbfd51702766c2821e65f28b8536e,229,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,179,stop
536287a53760d6c929ac2c48dcbb5ebb,173,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,244,stop
536287a53760d6c929ac2c48dcbb5ebb,173,BASE,T0_OFF,primary,False,False,False,370,stop
536287a53760d6c929ac2c48dcbb5ebb,173,BASE,T1_SILENT_CHECK,primary,False,False,True,371,stop
536287a53760d6c929ac2c48dcbb5ebb,173,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,374,stop
536287a53760d6c929ac2c48dcbb5ebb,173,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,374,stop
536287a53760d6c929ac2c48dcbb5ebb,173,MASK_SENTINEL,T0_OFF,primary,False,False,False,539,stop
979811cbc8ed8a330d6af685beef7978,126,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,1161,stop
979811cbc8ed8a330d6af685beef7978,126,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,1103,stop
979811cbc8ed8a330d6af685beef7978,126,MASK_SENTINEL,T0_OFF,primary,False,False,True,1380,stop
979811cbc8ed8a330d6af685beef7978,126,BASE,T1_SILENT_CHECK,primary,False,False,True,1541,stop
979811cbc8ed8a330d6af685beef7978,126,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,1602,stop
979811cbc8ed8a330d6af685beef7978,126,BASE,T0_OFF,primary,False,False,False,8192,length
c5deb951bd03a129da02e9b3661585e2,252,BASE,T0_OFF,primary,False,False,True,159,stop
c5deb951bd03a129da02e9b3661585e2,252,BASE,T1_SILENT_CHECK,primary,False,False,True,154,stop
c5deb951bd03a129da02e9b3661585e2,252,MASK_SENTINEL,T0_OFF,primary,False,False,True,139,stop
c5deb951bd03a129da02e9b3661585e2,252,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,146,stop
c5deb951bd03a129da02e9b3661585e2,252,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,137,stop
c5deb951bd03a129da02e9b3661585e2,252,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,146,stop
fa85f08344742fbe406410417273fc4c,216,BASE,T0_OFF,primary,True,True,True,176,stop
fa85f08344742fbe406410417273fc4c,216,MASK_SENTINEL,T0_OFF,primary,True,True,True,117,stop
fa85f08344742fbe406410417273fc4c,216,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,109,stop
fa85f08344742fbe406410417273fc4c,216,BASE,T1_SILENT_CHECK,primary,True,True,True,132,stop
fa85f08344742fbe406410417273fc4c,216,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,165,stop
fa85f08344742fbe406410417273fc4c,216,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,178,stop
2a75175352e062d8bcd0b692b64c184a,150,BASE,T0_OFF,primary,False,False,False,298,stop
2a75175352e062d8bcd0b692b64c184a,150,BASE,T1_SILENT_CHECK,primary,True,True,True,272,stop
2a75175352e062d8bcd0b692b64c184a,150,MASK_SENTINEL,T0_OFF,primary,True,True,True,292,stop
2a75175352e062d8bcd0b692b64c184a,150,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,271,stop
2a75175352e062d8bcd0b692b64c184a,150,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,282,stop
2a75175352e062d8bcd0b692b64c184a,150,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,372,stop
56bb61905e48393ffcd1086875809095,0,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,287,stop
56bb61905e48393ffcd1086875809095,0,MASK_SENTINEL,T0_OFF,primary,False,False,False,353,stop
56bb61905e48393ffcd1086875809095,0,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,377,stop
56bb61905e48393ffcd1086875809095,0,BASE,T1_SILENT_CHECK,primary,True,True,True,387,stop
56bb61905e48393ffcd1086875809095,0,BASE,T0_OFF,primary,False,False,False,395,stop
56bb61905e48393ffcd1086875809095,0,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,401,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,BASE,T0_OFF,primary,True,True,True,798,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,MASK_SENTINEL,T0_OFF,primary,True,True,True,776,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,764,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,793,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,BASE,T1_SILENT_CHECK,primary,True,True,True,1030,stop
cbd5c80b2203f93a89bc0d915cc6a470,58,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,838,stop
e20faca3cece203d2529bff9b853ac2c,33,BASE,T0_OFF,primary,True,True,True,454,stop
e20faca3cece203d2529bff9b853ac2c,33,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,424,stop
e20faca3cece203d2529bff9b853ac2c,33,MASK_SENTINEL,T0_OFF,primary,True,True,True,455,stop
e20faca3cece203d2529bff9b853ac2c,33,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,453,stop
e20faca3cece203d2529bff9b853ac2c,33,BASE,T1_SILENT_CHECK,primary,True,True,True,536,stop
e20faca3cece203d2529bff9b853ac2c,33,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,448,stop
e20faca3cece203d2529bff9b853ac2c,33,BASE,T0_OFF,integrity_duplicate,True,True,True,454,stop
e20faca3cece203d2529bff9b853ac2c,33,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,424,stop
e20faca3cece203d2529bff9b853ac2c,33,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,455,stop
e20faca3cece203d2529bff9b853ac2c,33,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,536,stop
e20faca3cece203d2529bff9b853ac2c,33,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,453,stop
e20faca3cece203d2529bff9b853ac2c,33,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,448,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,BASE,T0_OFF,primary,True,True,True,651,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,BASE,T1_SILENT_CHECK,primary,True,True,True,575,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,591,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,MASK_SENTINEL,T0_OFF,primary,True,True,True,622,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,631,stop
e8045e74e56ad2dc5ec313fe5d5f1d98,275,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,601,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,BASE,T0_OFF,primary,True,True,True,509,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,BASE,T1_SILENT_CHECK,primary,True,True,True,494,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,MASK_SENTINEL,T0_OFF,primary,True,True,True,494,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,493,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,494,stop
41c2b6e906e95674db4c8a9f8ba1b3d1,214,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,494,stop
e53f3846169cea7eb3c3c7857a362101,17,BASE,T1_SILENT_CHECK,primary,True,True,True,309,stop
e53f3846169cea7eb3c3c7857a362101,17,BASE,T0_OFF,primary,False,True,True,336,stop
e53f3846169cea7eb3c3c7857a362101,17,MASK_SENTINEL,T0_OFF,primary,True,True,True,279,stop
e53f3846169cea7eb3c3c7857a362101,17,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,275,stop
e53f3846169cea7eb3c3c7857a362101,17,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,296,stop
e53f3846169cea7eb3c3c7857a362101,17,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,305,stop
fa0108fc0638bb30bb15aab98d9813e1,67,BASE,T0_OFF,primary,True,True,True,247,stop
fa0108fc0638bb30bb15aab98d9813e1,67,BASE,T1_SILENT_CHECK,primary,True,True,True,235,stop
fa0108fc0638bb30bb15aab98d9813e1,67,MASK_SENTINEL,T0_OFF,primary,True,True,True,348,stop
fa0108fc0638bb30bb15aab98d9813e1,67,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,226,stop
fa0108fc0638bb30bb15aab98d9813e1,67,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,347,stop
fa0108fc0638bb30bb15aab98d9813e1,67,BASE,T0_OFF,integrity_duplicate,True,True,True,247,stop
fa0108fc0638bb30bb15aab98d9813e1,67,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,391,stop
fa0108fc0638bb30bb15aab98d9813e1,67,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,235,stop
fa0108fc0638bb30bb15aab98d9813e1,67,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,226,stop
fa0108fc0638bb30bb15aab98d9813e1,67,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,348,stop
fa0108fc0638bb30bb15aab98d9813e1,67,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,347,stop
fa0108fc0638bb30bb15aab98d9813e1,67,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,391,stop
e17e5d916ca60b5301be54c79875d762,269,BASE,T0_OFF,primary,False,False,False,211,stop
e17e5d916ca60b5301be54c79875d762,269,BASE,T1_SILENT_CHECK,primary,True,True,True,212,stop
e17e5d916ca60b5301be54c79875d762,269,MASK_SENTINEL,T0_OFF,primary,True,True,True,189,stop
e17e5d916ca60b5301be54c79875d762,269,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,142,stop
e17e5d916ca60b5301be54c79875d762,269,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,198,stop
e17e5d916ca60b5301be54c79875d762,269,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,204,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,BASE,T1_SILENT_CHECK,primary,False,False,True,328,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,MASK_SENTINEL,T0_OFF,primary,True,True,True,493,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,BASE,T0_OFF,primary,True,True,True,742,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,690,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,715,stop
9b7f5b7cbf0d3cc63bec2284bed66997,89,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,1161,stop
dc03e4bcdf39809486f08fba95855618,277,BASE,T1_SILENT_CHECK,primary,True,True,True,524,stop
dc03e4bcdf39809486f08fba95855618,277,BASE,T0_OFF,primary,False,False,False,584,stop
dc03e4bcdf39809486f08fba95855618,277,MASK_SENTINEL,T0_OFF,primary,False,False,True,555,stop
dc03e4bcdf39809486f08fba95855618,277,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,521,stop
dc03e4bcdf39809486f08fba95855618,277,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,473,stop
dc03e4bcdf39809486f08fba95855618,277,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,484,stop
b1fcfe452dc379fdbb9f97b84c117900,211,BASE,T0_OFF,primary,True,True,True,258,stop
b1fcfe452dc379fdbb9f97b84c117900,211,MASK_SENTINEL,T0_OFF,primary,True,True,True,202,stop
b1fcfe452dc379fdbb9f97b84c117900,211,BASE,T1_SILENT_CHECK,primary,True,True,True,240,stop
b1fcfe452dc379fdbb9f97b84c117900,211,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,203,stop
b1fcfe452dc379fdbb9f97b84c117900,211,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,198,stop
b1fcfe452dc379fdbb9f97b84c117900,211,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,203,stop
93994b7f87968356af0647120ff7bca5,204,BASE,T1_SILENT_CHECK,primary,True,True,True,1268,stop
93994b7f87968356af0647120ff7bca5,204,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,1299,stop
93994b7f87968356af0647120ff7bca5,204,BASE,T0_OFF,primary,False,False,False,1515,stop
93994b7f87968356af0647120ff7bca5,204,MASK_SENTINEL,T0_OFF,primary,False,False,False,1857,stop
93994b7f87968356af0647120ff7bca5,204,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,3396,stop
93994b7f87968356af0647120ff7bca5,204,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,False,8192,length
88c8c8ef6b6caaef583481ea2cd9e902,102,BASE,T0_OFF,primary,False,False,False,217,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,MASK_SENTINEL,T0_OFF,primary,True,True,True,222,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,147,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,BASE,T1_SILENT_CHECK,primary,True,True,True,307,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,273,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,309,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,BASE,T0_OFF,integrity_duplicate,False,False,False,217,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,222,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,147,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,307,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,True,True,273,stop
88c8c8ef6b6caaef583481ea2cd9e902,102,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,309,stop
41ea91cca9091b5466dbf33bae7dadbf,26,BASE,T1_SILENT_CHECK,primary,True,True,True,677,stop
41ea91cca9091b5466dbf33bae7dadbf,26,BASE,T0_OFF,primary,True,True,True,688,stop
41ea91cca9091b5466dbf33bae7dadbf,26,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,716,stop
41ea91cca9091b5466dbf33bae7dadbf,26,MASK_SENTINEL,T0_OFF,primary,True,True,True,740,stop
41ea91cca9091b5466dbf33bae7dadbf,26,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,1011,stop
41ea91cca9091b5466dbf33bae7dadbf,26,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,1079,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,BASE,T1_SILENT_CHECK,primary,True,True,True,429,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,BASE,T0_OFF,primary,False,False,False,473,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,MASK_SENTINEL,T0_OFF,primary,True,True,True,497,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,451,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,462,stop
1c3c67231d7ee2dcd4dd40cb169fbc52,193,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,482,stop
303bcac1592795211118626c4346078a,101,BASE,T0_OFF,primary,True,True,True,269,stop
303bcac1592795211118626c4346078a,101,BASE,T1_SILENT_CHECK,primary,True,True,True,310,stop
303bcac1592795211118626c4346078a,101,MASK_SENTINEL,T0_OFF,primary,True,True,True,289,stop
303bcac1592795211118626c4346078a,101,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,251,stop
303bcac1592795211118626c4346078a,101,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,354,stop
303bcac1592795211118626c4346078a,101,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,332,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,BASE,T1_SILENT_CHECK,primary,True,True,True,209,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,BASE,T0_OFF,primary,True,True,True,244,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,MASK_SENTINEL,T0_OFF,primary,True,True,True,225,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,188,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,247,stop
7e73dfdf15510ae67f17e9186b58cdb6,287,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,288,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,MASK_SENTINEL,T0_OFF,primary,False,False,True,625,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,699,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,BASE,T0_OFF,primary,False,False,True,1085,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,763,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,True,625,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,BASE,T0_OFF,integrity_duplicate,False,False,True,1085,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,False,False,True,699,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,True,763,stop
fc341442f7e9fd8ee4e53410f2aadfdb,115,BASE,T1_SILENT_CHECK,primary,False,False,True,8192,length
fc341442f7e9fd8ee4e53410f2aadfdb,115,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,8192,length
fc341442f7e9fd8ee4e53410f2aadfdb,115,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,8192,length
fc341442f7e9fd8ee4e53410f2aadfdb,115,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,8192,length
0591d74266e5119a1d222089f03555ab,83,BASE,T0_OFF,primary,True,True,True,485,stop
0591d74266e5119a1d222089f03555ab,83,BASE,T1_SILENT_CHECK,primary,True,True,True,445,stop
0591d74266e5119a1d222089f03555ab,83,MASK_SENTINEL,T0_OFF,primary,True,True,True,486,stop
0591d74266e5119a1d222089f03555ab,83,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,445,stop
0591d74266e5119a1d222089f03555ab,83,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,445,stop
0591d74266e5119a1d222089f03555ab,83,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,546,stop
63f261a46964cae2830b80984ea8bda2,40,BASE,T0_OFF,primary,True,True,True,580,stop
63f261a46964cae2830b80984ea8bda2,40,BASE,T1_SILENT_CHECK,primary,True,True,True,482,stop
63f261a46964cae2830b80984ea8bda2,40,MASK_SENTINEL,T0_OFF,primary,True,True,True,496,stop
63f261a46964cae2830b80984ea8bda2,40,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,494,stop
63f261a46964cae2830b80984ea8bda2,40,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,486,stop
63f261a46964cae2830b80984ea8bda2,40,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,482,stop
63f261a46964cae2830b80984ea8bda2,40,BASE,T0_OFF,integrity_duplicate,True,True,True,580,stop
63f261a46964cae2830b80984ea8bda2,40,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,482,stop
63f261a46964cae2830b80984ea8bda2,40,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,496,stop
63f261a46964cae2830b80984ea8bda2,40,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,494,stop
63f261a46964cae2830b80984ea8bda2,40,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,486,stop
63f261a46964cae2830b80984ea8bda2,40,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,482,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,BASE,T0_OFF,primary,False,False,True,713,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,BASE,T1_SILENT_CHECK,primary,False,False,True,717,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,697,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,700,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,697,stop
b0b461adcf8f4e6eda7f71eb78433e03,244,MASK_SENTINEL,T0_OFF,primary,False,False,True,909,stop
eaea84580de456df07342a9789e7f770,235,BASE,T0_OFF,primary,True,True,True,184,stop
eaea84580de456df07342a9789e7f770,235,BASE,T1_SILENT_CHECK,primary,True,True,True,226,stop
eaea84580de456df07342a9789e7f770,235,MASK_SENTINEL,T0_OFF,primary,True,True,True,185,stop
eaea84580de456df07342a9789e7f770,235,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,201,stop
eaea84580de456df07342a9789e7f770,235,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,198,stop
eaea84580de456df07342a9789e7f770,235,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,275,stop
62977ef3b1ed2ba675bd184273adea69,202,BASE,T0_OFF,primary,False,False,True,344,stop
62977ef3b1ed2ba675bd184273adea69,202,BASE,T1_SILENT_CHECK,primary,False,False,True,341,stop
62977ef3b1ed2ba675bd184273adea69,202,MASK_SENTINEL,T0_OFF,primary,False,False,True,327,stop
62977ef3b1ed2ba675bd184273adea69,202,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,338,stop
62977ef3b1ed2ba675bd184273adea69,202,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,327,stop
62977ef3b1ed2ba675bd184273adea69,202,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,338,stop
d9f6b308482dabfd65cda63063830a60,161,BASE,T1_SILENT_CHECK,primary,False,False,True,75,stop
d9f6b308482dabfd65cda63063830a60,161,BASE,T0_OFF,primary,False,False,True,134,stop
d9f6b308482dabfd65cda63063830a60,161,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,68,stop
d9f6b308482dabfd65cda63063830a60,161,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,83,stop
d9f6b308482dabfd65cda63063830a60,161,MASK_SENTINEL,T0_OFF,primary,False,False,True,120,stop
d9f6b308482dabfd65cda63063830a60,161,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,117,stop
18c592478fab9a58fd919351e340a5d7,110,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,1475,stop
18c592478fab9a58fd919351e340a5d7,110,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,1702,stop
18c592478fab9a58fd919351e340a5d7,110,MASK_SENTINEL,T0_OFF,primary,False,False,False,2473,stop
18c592478fab9a58fd919351e340a5d7,110,BASE,T0_OFF,primary,False,False,True,3275,stop
18c592478fab9a58fd919351e340a5d7,110,BASE,T1_SILENT_CHECK,primary,True,True,True,5047,stop
18c592478fab9a58fd919351e340a5d7,110,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,8192,length
74dedfe015d640812f9ec95c06bf9a98,191,BASE,T0_OFF,primary,False,False,True,452,stop
74dedfe015d640812f9ec95c06bf9a98,191,BASE,T1_SILENT_CHECK,primary,False,False,True,456,stop
74dedfe015d640812f9ec95c06bf9a98,191,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,390,stop
74dedfe015d640812f9ec95c06bf9a98,191,MASK_SENTINEL,T0_OFF,primary,False,False,True,486,stop
74dedfe015d640812f9ec95c06bf9a98,191,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,469,stop
74dedfe015d640812f9ec95c06bf9a98,191,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,460,stop
482b7eae0c14a46332b352fbf031ab17,74,BASE,T0_OFF,primary,True,True,True,332,stop
482b7eae0c14a46332b352fbf031ab17,74,BASE,T1_SILENT_CHECK,primary,True,True,True,280,stop
482b7eae0c14a46332b352fbf031ab17,74,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,278,stop
482b7eae0c14a46332b352fbf031ab17,74,MASK_SENTINEL,T0_OFF,primary,True,True,True,342,stop
482b7eae0c14a46332b352fbf031ab17,74,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,281,stop
482b7eae0c14a46332b352fbf031ab17,74,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,303,stop
482b7eae0c14a46332b352fbf031ab17,74,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,280,stop
482b7eae0c14a46332b352fbf031ab17,74,BASE,T0_OFF,integrity_duplicate,True,True,True,332,stop
